date,country,total,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential
2022/8/23,China,32118.05798,113.2997399,2436.907224,11281.2837,22.33367057,16935.99894,1350.568378
2022/8/24,China,32190.13339,110.2471851,2454.418611,11305.0723,24.07528917,16971.71151,1348.68379
2022/8/25,China,32330.39464,100.9804758,2452.33326,11363.62884,24.79892821,17059.61937,1353.832703
2022/8/26,China,31463.01006,123.2538518,2419.825856,11010.4597,25.9964245,16529.42508,1380.045574
2022/8/27,China,31085.56956,117.2855725,2382.374953,10869.55802,22.50745749,16317.89679,1398.454231
2022/8/28,China,30565.44329,120.0147037,2370.101724,10655.46066,24.72151669,15996.48367,1423.382533
2022/8/29,China,30860.81044,103.9556748,2481.696782,10748.78515,20.85030181,16136.58682,1389.786013
2022/8/30,China,30835.76348,93.50940461,2486.26687,10750.61504,22.31240704,16139.33394,1366.038218
2022/8/31,China,30205.28392,95.19574467,2488.282888,10496.26007,26.75712503,15757.48417,1368.061048
2022/9/1,China,31691.39514,95.67271292,2462.72959,12945.46353,24.24572277,14766.98961,1420.539697
2022/9/2,China,31061.61891,95.9212699,2401.300376,12688.5448,26.43638456,14473.92044,1401.932022
2022/9/3,China,31033.19174,82.51215264,2419.071481,12663.08439,23.68931044,14444.87755,1423.646164
2022/9/4,China,30956.24377,78.87951063,2419.071481,12630.68023,24.43507047,14407.91387,1419.698677
2022/9/5,China,30612.00765,70.26649541,2443.699697,12452.45732,21.16318105,14204.61364,1440.970492
2022/9/6,China,30716.75701,71.6559251,2463.698191,12491.80524,25.77753591,14249.49811,1440.099552
2022/9/7,China,31660.72181,76.56638682,2463.698191,12950.0927,28.96508315,14772.27013,1398.094404
2022/9/8,China,32224.19979,78.64836612,2506.815886,13193.12393,26.10598899,15049.49772,1396.113885
2022/9/9,China,32777.04941,95.79219419,2506.815886,13443.09891,27.37111369,15334.6461,1396.696323
2022/9/10,China,31321.66405,53.90871963,2491.415216,12788.07188,24.04928987,14587.45174,1400.816493
2022/9/11,China,30662.96278,58.79605878,2549.303772,12454.77191,26.73284884,14207.2539,1392.837137
2022/9/12,China,31091.60151,90.50836588,2461.457147,12679.28647,20.5210938,14463.35939,1396.990139
2022/9/13,China,31126.17523,84.76904303,2514.954363,12667.71356,21.9335745,14450.15808,1408.580196
2022/9/14,China,30996.42169,61.05119851,2527.401023,12616.79273,22.22404508,14392.07229,1399.104451
2022/9/15,China,30866.87855,71.17220506,2560.043109,12533.46773,26.38088595,14297.02284,1405.172665
2022/9/16,China,31190.06238,93.50797764,2553.72393,12676.97189,26.52964851,14460.71913,1405.13946
2022/9/17,China,31466.9748,86.54396144,2536.059617,12820.47604,24.90562831,14624.41542,1399.479763
2022/9/18,China,31003.83438,96.9024562,2549.303772,12579.7594,26.77886101,14349.82809,1428.04066
2022/9/19,China,30591.86702,90.58695988,2560.167034,12329.78442,20.96918222,14064.67971,1546.648894
2022/9/20,China,30617.75495,89.58709479,2547.66929,12345.9865,25.73935144,14083.16155,1551.350514
2022/9/21,China,29843.01951,90.9671154,2533.828672,12038.14694,27.44485531,13732.00661,1448.070174
2022/9/22,China,29504.52463,94.11561802,2531.04732,11850.66571,29.84082976,13518.14532,1510.550662
2022/9/23,China,29512.1203,107.641139,2473.522124,11822.89071,26.25417382,13486.46217,1621.604157
2022/9/24,China,29468.1773,100.4907467,2459.169632,11850.66571,25.39255514,13518.14532,1539.705893
2022/9/25,China,29433.79175,111.4014804,2507.698395,11843.72196,26.29757548,13510.22453,1460.745386
2022/9/26,China,30117.15178,105.328296,2586.87223,12130.73027,22.05067846,13837.61712,1456.603869
2022/9/27,China,30318.85808,110.9637937,2547.66929,12248.77401,24.03733072,13972.27052,1439.180471
2022/9/28,China,30224.84088,120.7692975,2533.828672,12202.48234,29.10437825,13919.46526,1448.295304
2022/9/29,China,29972.24088,121.893873,2531.04732,12096.01152,27.92118402,13798.01317,1425.274988
2022/9/30,China,29778.90215,133.49655,2473.522124,12017.31569,27.73181946,13708.24424,1446.323547
2022/10/1,China,27735.75595,112.862923,2470.36357,11592.80902,24.42341752,12153.68938,1406.031055
2022/10/2,China,27894.65755,86.83201805,2469.956955,11683.68732,24.82033983,12248.96453,1405.216722
2022/10/3,China,28310.46678,73.45395627,2465.163359,11737.28222,18.05755973,12305.15244,1729.414801
2022/10/4,China,28288.07249,74.14712092,2485.833854,11532.22349,19.70476788,12090.17261,2105.695425
2022/10/5,China,28693.74724,93.03240665,2486.220341,11679.0269,20.4329025,12244.07862,2191.388966
2022/10/6,China,29486.20907,99.30340142,2430.424599,12068.17245,20.13651419,12652.05171,2236.256909
2022/10/7,China,29022.27234,106.5143575,2319.826924,11991.27542,17.73480078,12571.43428,2033.221358
2022/10/8,China,28501.20363,89.11744697,2476.285522,11730.29158,17.59572865,12297.82358,1907.685497
2022/10/9,China,27934.92725,81.79818853,2469.956955,11299.2022,19.21783546,11845.87734,2238.09256
2022/10/10,China,27425.06582,74.60428979,2489.030523,11026.5673,18.09332418,11560.05188,2274.811829
2022/10/11,China,28145.13323,65.70279301,2482.541961,11504.26093,22.86722565,12060.85718,2031.770371
2022/10/12,China,28080.19233,63.80863049,2419.965898,11609.12051,25.84624826,12170.79004,1816.507248
2022/10/13,China,28474.03735,61.13121715,2396.485474,11858.45329,25.84057185,12432.18598,1725.781397
2022/10/14,China,28383.65262,64.9331329,2277.65865,11902.72733,25.90265421,12478.60208,1659.731421
2022/10/15,China,28133.84878,56.63345504,2330.482239,11793.20733,23.82663453,12363.7833,1589.742454
2022/10/16,China,27506.68529,60.27756222,2462.434883,11317.8439,26.35383187,11865.42096,1800.707977
2022/10/17,China,27248.72702,55.29590742,2464.254392,11045.209,21.31759022,11579.59551,2104.372221
2022/10/18,China,27563.88676,49.78443231,2486.158045,11180.36134,25.03283798,11721.28676,2126.296182
2022/10/19,China,27180.11481,47.31453425,2531.115473,11115.11538,28.11905184,11652.88408,1833.685335
2022/10/20,China,26888.53562,54.67785504,2506.45412,11052.19964,27.50186901,11586.92436,1688.279647
2022/10/21,China,27437.55039,60.90873307,2595.654672,11285.22092,27.70095307,11831.21963,1664.546436
2022/10/22,China,27756.51972,52.23322473,2583.454242,11408.72221,25.69233157,11960.69612,1751.413933
2022/10/23,China,27581.15818,61.88679826,2556.10434,11282.89071,26.48821045,11828.77667,1851.499654
2022/10/24,China,27625.72728,60.47246936,2565.57464,11322.50433,21.90710401,11870.30687,1806.868971
2022/10/25,China,27052.30144,58.03155132,2568.059495,11103.46432,26.0712158,11640.66932,1682.076756
2022/10/26,China,27762.03785,61.95442039,2549.476292,11355.12731,29.00668258,11904.50821,1890.971619
2022/10/27,China,28393.95159,62.59250156,2532.28069,11595.13924,27.95929868,12156.13233,2047.806838
2022/10/28,China,28518.31687,71.47130993,2536.743657,11632.42264,26.52048937,12195.21957,2082.459696
2022/10/29,China,28635.52786,60.54721925,2515.503344,11723.30094,24.46469215,12290.49472,2045.681627
2022/10/30,China,28449.12863,70.65459314,2540.736067,11667.37583,24.04763627,12231.86386,1938.498278
2022/10/31,China,28196.4118,64.38059592,2530.705457,11522.90264,19.35029956,12080.4008,1998.02231
2022/11/1,China,28489.52064,62.01689884,2511.197097,10666.58878,24.3300142,13167.8993,2081.818566
2022/11/2,China,28779.52955,59.57272536,2505.457106,10793.05284,24.39856076,13324.01912,2097.427759
2022/11/3,China,29173.98924,60.49016811,2510.227223,10871.54777,27.43622584,13420.92108,2310.803006
2022/11/4,China,29411.93284,69.68248221,2523.759913,10904.25399,23.94500931,13461.29689,2452.939564
2022/11/5,China,29247.43589,60.71761986,2525.046747,10884.63025,24.82829237,13437.0714,2339.969866
2022/11/6,China,28989.91947,67.63288683,2461.185057,10869.36735,23.24046838,13418.22936,2173.504818
2022/11/7,China,29613.28771,64.32757336,2508.61232,11137.55836,20.60201844,13749.31104,2153.478412
2022/11/8,China,29535.16463,60.38038422,2513.471967,11152.82126,23.17109569,13768.15309,2040.337924
2022/11/9,China,29592.66578,61.06558251,2558.134841,11202.9708,25.78988192,13830.06267,1940.431882
2022/11/10,China,29821.30023,60.43497563,2544.336287,11338.15651,26.94145949,13996.94938,1881.42307
2022/11/11,China,30252.62143,65.90579627,2508.024539,11532.21342,25.02200558,14236.51255,1909.965123
2022/11/12,China,30363.14978,55.01906368,2501.872786,11366.50191,22.97813871,14031.94175,2407.814271
2022/11/13,China,30807.48871,62.84446104,2555.211787,11349.05859,23.86645036,14010.40798,2829.965887
2022/11/14,China,31171.98401,59.91773436,2547.42572,11536.57425,21.45271947,14241.89599,2786.170312
2022/11/15,China,30918.19953,59.615493,2544.240278,11612.88877,22.15868997,14336.10623,2365.348765
2022/11/16,China,31311.45584,63.67365005,2533.054439,11721.9095,25.24441132,14470.69228,2522.125966
2022/11/17,China,30896.98739,61.27962239,2513.199522,11630.33209,27.68391949,14357.64,2334.536158
2022/11/18,China,30777.8288,70.46140912,2537.862808,11567.10006,25.76711855,14279.58009,2322.824439
2022/11/19,China,30891.09699,59.50235064,2532.604791,11621.61043,23.41503525,14346.87311,2330.506308
2022/11/20,China,30687.48884,66.62817579,2517.69147,11551.83716,23.77800675,14260.73804,2290.594
2022/11/21,China,30692.60979,63.65076015,2513.798104,11516.95052,21.32517314,14217.6705,2380.5399
2022/11/22,China,31200.34068,57.93731666,2503.267399,11689.20328,23.23318258,14430.31646,2519.616212
2022/11/23,China,31136.72044,60.48019499,2479.322761,11684.84245,24.92916382,14424.93302,2487.142012
2022/11/24,China,30763.83677,55.9726408,2483.423555,11588.90421,26.54510701,14306.4973,2329.039069
2022/11/25,China,30606.52077,60.41552963,2263.102736,11584.54338,24.93793813,14301.11385,2397.345267
2022/11/26,China,30687.48341,49.37195652,2277.489319,11538.75467,24.31876814,14244.58771,2577.279752
2022/11/27,China,30551.83096,49.90353855,2312.717141,11514.77011,24.63644914,14214.97878,2459.461394
2022/11/28,China,31075.13369,41.40644006,2289.990978,11647.7754,21.2158855,14379.17376,2716.787102
2022/11/29,China,32368.90866,39.65701593,2297.700592,11769.87863,23.32920332,14529.91014,3731.762279
2022/11/30,China,33256.11561,41.95836289,2296.967875,11924.68807,26.08527517,14721.02234,4271.478963
2022/12/1,China,33174.68513,41.86643655,2243.135767,10715.58081,26.95906426,15951.21555,4222.886565
2022/12/2,China,32637.75816,50.18391141,2138.128125,10698.72063,24.9870195,15926.11748,3824.608007
2022/12/3,China,32264.70907,46.68773689,2089.429342,10635.02662,23.38374566,15831.30256,3662.262809
2022/12/4,China,32818.06166,52.89896639,2375.291277,10702.46734,23.68043436,15931.69483,3755.709252
2022/12/5,China,33032.33871,56.24802425,2338.050485,10805.50177,21.86330126,16085.0719,3747.466533
2022/12/6,China,33131.30074,57.81525818,2467.304891,10867.32243,22.97240189,16177.09814,3561.760013
2022/12/7,China,32961.96849,61.10781282,2369.605206,10927.26974,26.92296064,16266.33571,3337.650021
2022/12/8,China,33165.2655,68.7008051,2321.842769,11067.77123,25.58101424,16475.48627,3231.464429
2022/12/9,China,33296.94627,85.21115895,2265.396672,11142.70536,24.31102412,16587.03323,3216.59985
2022/12/10,China,33513.92249,87.71172617,2251.291827,11137.0853,23.13423589,16578.66721,3459.166422
2022/12/11,China,33428.9793,102.6706124,2299.840036,11028.43081,23.96480866,16416.92411,3581.113724
2022/12/12,China,33794.67528,108.4373339,2297.672146,11161.4389,19.83314364,16614.91997,3612.206938
2022/12/13,China,33790.6874,102.6528516,2283.249512,11082.75806,23.01301788,16497.79566,3824.231316
2022/12/14,China,33956.63285,106.9033652,2244.157442,11157.69219,25.84520104,16609.34262,3838.537229
2022/12/15,China,33986.59268,109.3030464,2214.854132,11225.13291,23.12224684,16709.73489,3727.56771
2022/12/16,China,34037.42232,114.616318,1997.889679,11204.52602,24.39569938,16679.05947,4041.330827
2022/12/17,China,34097.71338,97.90668061,1999.580697,11075.26465,22.73861958,16486.64096,4438.320389
2022/12/18,China,34076.96846,99.48693796,2094.997576,11093.99818,21.69907775,16514.5277,4273.958064
2022/12/19,China,34072.89515,87.73870903,2111.178918,11236.37303,19.7512774,16726.46693,3911.137562
2022/12/20,China,33733.23253,82.48034769,2178.592696,11189.5392,22.98600778,16656.75008,3625.870207
2022/12/21,China,33689.17105,73.88289071,2296.095255,11088.37812,24.9464773,16506.16168,3724.653104
2022/12/22,China,33794.04038,74.36538312,2356.635154,10979.72363,21.91520962,16344.41859,4038.897626
2022/12/23,China,33532.09923,82.15854278,2021.690196,11037.79758,20.24314875,16430.86748,3959.585431
2022/12/24,China,33276.20684,76.61840877,1968.765009,10979.72363,19.9567768,16344.41859,3906.681212
2022/12/25,China,33751.18171,87.00562005,2165.545953,11084.63141,17.22570979,16500.58433,3913.414388
2022/12/26,China,34155.44449,96.09618099,2225.857456,11208.27273,16.94877156,16684.63682,3940.581306
2022/12/27,China,34257.53471,93.96037886,2210.480985,11232.62632,18.25325672,16720.88958,3999.577446
2022/12/28,China,34603.77185,98.86186583,2207.972074,11335.66075,20.1443608,16874.26666,4087.010504
2022/12/29,China,35056.37076,101.8100374,2239.466605,11489.27572,21.96255678,17102.93793,4122.880464
2022/12/30,China,34790.53514,117.6775026,2170.428413,11457.42872,20.59493022,17055.53047,3989.470037
2022/12/31,China,33820.23512,105.8418072,2145.058556,11163.31225,19.15129505,16617.70864,3788.313863
2023/1/1,China,35742.16866,86.71450924,2168.092998,12876.37736,16.91424296,16929.56261,3681.421187
2023/1/2,China,36168.06075,122.3958376,2384.424304,12893.61481,16.42589414,16952.22602,3815.399778
2023/1/3,China,36674.07611,117.9170341,2496.05254,13078.91743,16.2228475,17195.85761,3785.331501
2023/1/4,China,36672.27816,120.0618209,2508.285365,13147.86724,20.48675701,17286.51122,3609.552512
2023/1/5,China,36020.67048,126.264915,2544.765791,12938.86312,22.64857413,17011.71745,3399.059203
2023/1/6,China,35442.78741,134.7168195,2494.076677,12749.25114,21.79032183,16762.42001,3302.322762
2023/1/7,China,35085.59451,140.5757074,2405.400214,12665.21856,22.7354756,16651.93592,3222.464112
2023/1/8,China,34182.68007,149.6601438,2548.310134,12277.37587,20.61520959,16142.00933,3065.324594
2023/1/9,China,34128.98106,152.459486,2548.516149,12182.56987,21.84573647,16017.36061,3228.074944
2023/1/10,China,33900.1891,157.0323111,2567.258715,12046.82493,21.47136022,15838.88631,3290.18684
2023/1/11,China,33068.8866,158.5047543,2551.062827,11822.73804,25.41917594,15544.26206,2992.318918
2023/1/12,China,32198.59095,163.2501738,2564.632095,11553.40284,24.8059361,15190.14637,2727.159466
2023/1/13,China,31985.76102,171.652844,2516.113647,11307.76914,24.45795961,14867.19287,3123.032519
2023/1/14,China,32610.05982,175.4202755,2473.839069,11169.86951,24.21175306,14685.88564,4105.045318
2023/1/15,China,33388.29121,178.3328148,2547.502306,11264.6755,23.03790906,14810.53436,4587.246222
2023/1/16,China,33261.0468,179.4380199,2513.11533,11296.99573,21.77147141,14853.02824,4418.469478
2023/1/17,China,33064.35252,182.0218247,2497.91983,11290.53168,21.80195519,14844.52947,4249.349713
2023/1/18,China,31594.58042,183.9855785,2486.200974,10786.33619,26.75790373,14181.62491,3956.432779
2023/1/19,China,30591.37259,183.0441249,2429.952802,10469.59799,26.09918697,13765.18486,3743.592814
2023/1/20,China,29804.97542,177.9530843,2129.698817,10159.32383,24.37335433,13357.24359,3980.756089
2023/1/21,China,28818.0556,113.9092915,2223.650629,9827.502865,19.80767704,12920.97307,3732.019745
2023/1/22,China,28884.04244,127.2039244,2278.755274,9814.574775,17.50527319,12903.97552,3759.532944
2023/1/23,China,28873.15893,152.7659128,2305.049092,9579.714479,17.35349434,12595.18664,4240.442802
2023/1/24,China,29268.01463,163.287111,2308.192517,9508.609985,15.48615482,12501.7001,4786.224912
2023/1/25,China,29470.15261,175.3304158,2183.058383,9805.956049,18.12530061,12892.64382,4413.163942
2023/1/26,China,29738.34361,184.065797,1850.82857,10178.71597,18.31390726,13382.73992,4141.99335
2023/1/27,China,30309.67589,189.1149241,1786.260492,10383.41072,17.98356486,13651.86784,4299.021904
2023/1/28,China,31327.62367,185.6009766,2190.304602,10738.93319,14.83718607,14119.30055,4093.484358
2023/1/29,China,31395.10848,185.0862593,2304.603387,10850.97663,15.88335428,14266.61267,3787.829526
2023/1/30,China,31462.06133,182.3522501,2441.533028,10967.32944,16.79293791,14419.59065,3451.255966
2023/1/31,China,31336.87176,180.1273941,2480.047648,11087.99161,17.54436599,14578.23447,3010.470638
2023/2/1,China,26756.81825,185.8644979,2518.288677,7538.559245,21.60875888,13054.95474,3459.151089
2023/2/2,China,27796.44598,182.6087106,2539.833178,7785.127178,21.47569122,13481.95055,3806.926356
2023/2/3,China,28318.021,183.6683005,2516.50963,7999.597511,23.29788849,13853.36111,3764.884448
2023/2/4,China,27958.72407,178.4340003,2493.453047,7945.615182,20.93669465,13759.87682,3581.34502
2023/2/5,China,27604.21989,171.3243452,2514.146023,7869.748126,20.31165711,13628.49349,3420.507902
2023/2/6,China,28339.24597,187.8674426,2592.927356,8133.823842,21.93199632,14085.80853,3338.818795
2023/2/7,China,28526.98593,180.765491,2605.186262,8196.560061,21.03894482,14194.45244,3350.021678
2023/2/8,China,28803.81394,181.9189278,2616.224502,8260.755263,24.38157809,14305.62294,3439.292304
2023/2/9,China,29353.23565,178.300019,2624.751582,8451.881886,25.97062936,14636.60786,3461.694305
2023/2/10,China,29281.56987,184.7205251,2606.201432,8462.094759,24.54391535,14654.29408,3374.259073
2023/2/11,China,28937.40867,180.6138357,2585.787215,8409.571412,22.76054428,14563.33639,3198.09982
2023/2/12,China,28587.23901,181.9651962,2612.314418,8202.395989,24.16484617,14204.55885,3386.004561
2023/2/13,China,29250.4476,178.174885,2619.906317,8313.27861,21.63990054,14396.58063,3742.507159
2023/2/14,China,29388.01551,170.676877,2633.787608,8300.147773,23.23367667,14373.84121,3909.562047
2023/2/15,China,29929.09158,176.5529999,2636.914591,8521.913015,28.89716036,14757.88478,3835.826197
2023/2/16,China,29493.13531,173.3734567,2632.577979,8508.782178,27.26422992,14735.14536,3443.256342
2023/2/17,China,29016.37052,180.6582157,2603.170707,8475.225596,25.55984408,14677.0335,3080.282499
2023/2/18,China,28881.57215,176.1072762,2609.804043,8428.538176,26.01095091,14596.18222,3070.940428
2023/2/19,China,28394.09761,180.0195743,2615.549988,8167.380424,26.48738188,14143.92039,3287.227235
2023/2/20,China,28907.41494,173.6228081,2608.203135,8352.67112,25.34714574,14464.7989,3308.118981
2023/2/21,China,29184.70903,168.1251005,2603.269493,8387.686684,26.13296115,14525.43735,3500.190397
2023/2/22,China,29694.44979,172.7122197,2592.922795,8587.567198,29.42791833,14871.58189,3469.665685
2023/2/23,China,29883.13549,173.1161889,2603.347221,8699.908801,29.74801532,15066.13027,3340.633007
2023/2/24,China,29588.52531,181.2793186,2606.870834,8556.928579,28.8156043,14818.52324,3424.923345
2023/2/25,China,29109.9179,174.890948,2611.237692,8371.637884,25.46120678,14497.64473,3454.506649
2023/2/26,China,28486.68027,177.8146786,2612.801004,8222.821735,27.7708395,14239.93128,3233.311572
2023/2/27,China,27841.47938,174.4010018,2616.894753,8097.349295,26.48100176,14022.64347,2930.190858
2023/2/28,China,27939.88705,169.6459271,2611.451596,8186.347188,27.86196774,14176.76622,2795.676121
2023/3/1,China,33681.42403,168.5041686,2605.714591,13019.05355,30.37417338,15073.43773,2814.713993
2023/3/2,China,33518.39617,166.5362639,2595.2363,12979.87424,32.19665942,15028.07599,2748.673371
2023/3/3,China,33533.497,175.3410135,2602.165707,13037.49087,31.74418298,15094.78443,2623.714982
2023/3/4,China,32932.68777,160.7054336,2595.581723,12866.94565,28.78735598,14897.32746,2412.127497
2023/3/5,China,32149.35882,170.3856308,2602.207882,12608.82315,30.4812949,14598.47368,2169.468479
2023/3/6,China,32370.91556,166.1224394,2602.387904,12786.28237,27.52593223,14803.93565,2012.187196
2023/3/7,China,31867.37694,157.5704276,2605.123983,12620.34648,28.69589514,14611.81536,1872.520691
2023/3/8,China,32184.64619,162.8416056,2605.888398,12728.66574,32.46823517,14737.22722,1950.023222
2023/3/9,China,31871.20881,165.6835605,2604.903999,12668.74445,32.29547841,14667.85045,1764.02636
2023/3/10,China,31652.75176,171.6563265,2600.540278,12599.60449,31.54980167,14587.80033,1693.150337
2023/3/11,China,32089.33259,161.2618773,2593.269571,12569.64384,31.80950885,14553.11194,2212.045353
2023/3/12,China,32358.73283,173.2770608,2603.681088,12392.18463,29.69228781,14347.64997,2841.940088
2023/3/13,China,32086.39407,169.6801881,2599.154938,12435.97326,28.55267471,14398.34838,2483.2373
2023/3/14,China,31615.84248,164.6154435,2608.24181,12412.92661,29.75052626,14371.665,2058.393609
2023/3/15,China,31792.68231,170.5307467,2597.035692,12346.09132,34.39653922,14294.28322,2384.741334
2023/3/16,China,32663.6047,170.9779698,2604.113538,12581.16717,31.82561738,14566.45363,2740.892399
2023/3/17,China,33089.75712,178.7298657,2606.206029,12726.36108,33.30036552,14734.55888,2843.901266
2023/3/18,China,32656.62299,167.8027955,2597.072823,12611.12782,31.09121508,14601.14201,2679.47754
2023/3/19,China,32330.03801,178.0466483,2600.607922,12558.12052,31.49667323,14539.77026,2453.492668
2023/3/20,China,32087.94686,177.2719378,2609.627379,12541.98786,28.31326414,14521.09189,2237.967791
2023/3/21,China,31905.11789,171.6285831,2619.350288,12544.29253,32.00786391,14523.76023,2046.086256
2023/3/22,China,32259.3452,173.0534277,2613.024926,12652.61179,34.34785778,14649.17209,2171.482972
2023/3/23,China,32120.84649,164.4334281,2620.577968,12447.49659,34.08585621,14411.69006,2476.648442
2023/3/24,China,32802.47608,170.6126643,2621.342715,12652.61179,34.03150489,14649.17209,2708.73682
2023/3/25,China,32747.92921,160.4571657,2604.888021,12624.95581,31.7733522,14617.15204,2740.476177
2023/3/26,China,32218.54933,176.2064437,2610.684,12454.41059,31.5343468,14419.69507,2557.553232
2023/3/27,China,31970.33255,177.6308562,2616.880733,12445.19192,31.97510342,14409.02172,2321.607316
2023/3/28,China,31719.41787,172.3298724,2609.778778,12447.49659,33.22011999,14411.69006,2078.122563
2023/3/29,China,31173.77778,173.6225336,2610.449997,12240.07672,37.04403212,14171.5397,1978.08883
2023/3/30,China,31276.87876,174.4290396,2613.255722,12329.95867,36.12075977,14275.60486,1883.630478
2023/3/31,China,30292.49599,181.667624,2472.459222,11995.78222,36.8226607,13888.69594,1753.890991
2023/4/1,China,30014.74195,177.1497966,2384.311909,12607.42057,37.86977306,13179.97236,1665.887317
2023/4/2,China,29661.73658,178.9648138,2491.149268,12363.45367,36.97413409,12924.92599,1703.242838
2023/4/3,China,30169.33381,168.1454895,2530.667162,12425.06147,31.94152117,12989.33164,2056.128048
2023/4/4,China,30682.41769,164.5121107,2559.638533,12528.56258,34.48700108,13097.53313,2332.171334
2023/4/5,China,30333.01967,159.428135,2558.702804,12321.56037,37.35680673,12881.13015,2412.198224
2023/4/6,China,30787.51749,174.483424,2572.836064,12498.99083,35.70918947,13066.61842,2474.588751
2023/4/7,China,30124.08855,180.949289,2472.842791,12287.06,39.7725289,12845.06298,2338.173489
2023/4/8,China,29623.2936,176.560619,2439.57291,12225.45219,37.42283735,12780.65733,2001.050547
2023/4/9,China,28763.57636,187.5484234,2544.272222,11932.19906,38.26203151,12474.08643,1625.470227
2023/4/10,China,28774.34363,185.8492904,2553.524685,11976.55668,33.37625678,12520.4585,1537.954478
2023/4/11,China,29631.99709,180.4624939,2551.398783,12277.20275,36.91001195,12834.75808,1788.174989
2023/4/12,China,29847.41844,187.7174002,2554.529554,12444.77597,37.48268891,13009.94145,1650.45407
2023/4/13,China,30206.68981,182.2571038,2561.606076,12629.59937,36.72149054,13203.1584,1630.06886
2023/4/14,China,30275.915,189.8099011,2498.741309,12654.2425,40.6024262,13228.92066,1704.200631
2023/4/15,China,29883.36503,185.9246868,2468.759958,12486.66927,38.72242038,13053.73729,1688.273821
2023/4/16,China,29841.73924,190.9070383,2546.633255,12474.34771,38.78945871,13040.85616,1588.995078
2023/4/17,China,29397.90868,190.0911906,2536.262433,12301.84587,37.02580627,12860.52034,1509.188855
2023/4/18,China,29864.92687,175.5709006,2533.641523,12531.02689,36.51867446,13100.10936,1524.578194
2023/4/19,China,30019.93588,160.7521377,2533.660431,12636.99231,39.3782164,13210.88708,1477.64392
2023/4/20,China,30251.29554,175.715032,2541.15267,12617.27781,38.26861699,13190.27727,1726.872751
2023/4/21,China,29985.92793,177.9073603,2516.883146,12291.98862,41.7944857,12850.21543,2148.933371
2023/4/22,China,30017.72656,175.6167655,2530.430028,12200.80907,39.02772576,12754.89507,2355.975619
2023/4/23,China,30448.4715,183.7010698,2530.619153,12356.06073,39.47544017,12917.19731,2460.89323
2023/4/24,China,30592.46468,185.493427,2508.07646,12501.45515,35.56725272,13069.19465,2328.245003
2023/4/25,China,30335.86945,175.9717334,2521.978593,12469.41909,40.11526208,13035.70371,2132.796322
2023/4/26,China,29454.52359,163.4195005,2532.542581,12259.95256,39.83956175,12816.72449,1681.884447
2023/4/27,China,28858.81146,181.9125005,2570.754778,11988.87824,41.12904118,12533.33963,1583.926312
2023/4/28,China,29303.97128,184.4853562,2456.683233,12171.23733,42.79750406,12723.98036,1767.585005
2023/4/29,China,28611.85201,182.2195917,2474.023135,11799.12621,41.60901401,12334.97023,1821.512848
2023/4/30,China,28039.84801,173.8962266,2547.035462,11599.51693,42.50970056,12126.29592,1593.103477
2023/5/1,China,26359.95517,168.3106571,2555.399072,10588.6427,37.39699482,11612.28785,1435.314889
2023/5/2,China,26262.25171,179.4219947,2546.903325,10574.01076,36.57148485,11596.24139,1365.674232
2023/5/3,China,27836.01222,183.4047941,2601.814329,11283.65955,37.76997163,12374.49468,1392.638871
2023/5/4,China,29099.38543,178.2029552,2610.691648,11820.16378,39.74015574,12962.86486,1527.462181
2023/5/5,China,29437.23346,172.773816,2625.395325,11929.90329,38.26868454,13083.21331,1625.947725
2023/5/6,China,29245.17513,164.7992244,2558.652535,11849.42765,37.06648325,12994.95778,1677.337938
2023/5/7,China,28774.05754,165.9193445,2598.48418,11625.07133,39.40246968,12748.91207,1635.670619
2023/5/8,China,29060.39631,171.3152494,2596.053769,11768.95202,36.47932378,12906.70225,1617.373022
2023/5/9,China,29490.31305,165.8676481,2600.130974,11981.11505,37.51590891,13139.37591,1603.823459
2023/5/10,China,30108.54356,171.0176348,2596.222122,12278.63104,40.06221288,13465.65392,1597.018843
2023/5/11,China,29706.93979,164.6032533,2608.670545,12142.06633,42.28381632,13315.88697,1475.712696
2023/5/12,China,29198.33339,185.6590384,2527.297639,11959.16715,43.46848623,13115.30623,1410.903332
2023/5/13,China,28971.49321,180.1451387,2472.801226,11878.69152,42.16090792,13027.0507,1412.804624
2023/5/14,China,28717.97932,185.8410589,2596.144139,11727.49487,41.56921299,12861.23728,1347.261964
2023/5/15,China,28849.51321,181.6031528,2595.071019,11781.14529,38.30366589,12920.0743,1371.619448
2023/5/16,China,28689.381,164.3111831,2603.750577,11707.98562,39.57517902,12839.842,1373.491612
2023/5/17,China,29272.79477,170.3069271,2594.69516,11966.48312,40.82592898,13123.32945,1417.980107
2023/5/18,China,29448.01239,168.5675128,2618.766386,12073.78397,43.35720766,13241.00349,1345.891036
2023/5/19,China,29052.42307,172.5809289,2520.355788,11934.7806,42.66018255,13088.56213,1336.143628
2023/5/20,China,29043.04969,167.2041517,2481.832088,11903.07807,41.56605088,13053.7948,1437.140579
2023/5/21,China,28890.47005,171.1573601,2600.247244,11690.91504,43.15191903,12821.12113,1607.029278
2023/5/22,China,29402.61409,166.5722925,2590.16567,11990.86968,37.90326086,13150.07355,1504.932895
2023/5/23,China,29654.6364,166.8647582,2575.221064,12166.45288,41.33708837,13342.63107,1403.466626
